date_time,traffic_volume
2017-05-18 0:00:00,1694.030203
2017-05-18 0:00:00,1807.844002
2017-05-18 0:00:00,2094.67393
2017-05-18 0:00:00,2559.746113
2017-05-18 0:00:00,2395.941506
2017-05-18 0:00:00,2187.636799
2017-05-18 0:00:00,1774.74747
2017-05-18 0:00:00,1673.53385
2017-05-18 0:00:00,2242.143702
2017-05-18 0:00:00,2182.858012
2017-05-18 0:00:00,2024.568318
2017-05-18 0:00:00,1512.477708
2017-05-18 0:00:00,1675.870467
2017-05-18 0:00:00,1535.648074
2017-05-18 0:00:00,1333.096813
2017-05-18 0:00:00,2085.305493
2017-05-18 0:00:00,1142.706352
2017-05-18 0:00:00,1668.225735
2017-05-18 0:00:00,1818.939142
2017-05-18 0:00:00,1938.115213
2017-05-18 0:00:00,1403.640258
2017-05-18 0:00:00,1927.101601
2017-05-18 0:00:00,1749.343824
2017-05-18 0:00:00,1890.126233
2017-05-18 0:00:00,1994.492566
2017-05-18 0:00:00,1940.063385
2017-05-18 0:00:00,2060.558018
2017-05-18 0:00:00,2190.330788
2017-05-18 0:00:00,2082.69141
2017-05-18 0:00:00,1727.599882
2017-05-18 0:00:00,1797.013621
2017-05-18 0:00:00,1995.791926
2017-05-18 0:00:00,2028.703203
2017-05-18 0:00:00,2023.748322
2017-05-18 0:00:00,1889.297844
2017-05-18 0:00:00,2009.182721
2017-05-18 0:00:00,2261.08773
2017-05-18 0:00:00,2024.714195
2017-05-18 0:00:00,2293.258934
2017-05-18 0:00:00,1805.112218
2017-05-18 0:00:00,2506.499224
2017-05-18 0:00:00,1371.178704
2017-05-19 0:00:00,1517.395591
2017-05-19 0:00:00,1149.178152
2017-05-19 0:00:00,1878.595758
2017-05-19 0:00:00,1633.291584
2017-05-19 0:00:00,1704.576636
2017-05-19 0:00:00,2023.009604
2017-05-19 0:00:00,1807.266117
2017-05-19 0:00:00,2141.834515
2017-05-19 0:00:00,2409.067566
2017-05-19 0:00:00,1928.85363
2017-05-19 0:00:00,1964.724405
2017-05-19 0:00:00,2037.361643
2017-05-19 0:00:00,1305.972641
2017-05-19 0:00:00,1266.23142
2017-05-19 0:00:00,1789.564782
2017-05-19 0:00:00,1590.64472
2017-05-19 0:00:00,2355.489654
2017-05-19 0:00:00,1415.116109
2017-05-19 0:00:00,2361.343935
2017-05-19 0:00:00,1913.333532
2017-05-19 0:00:00,1894.249063
2017-05-19 0:00:00,1740.774738
2017-05-19 0:00:00,411.5691911
2017-05-19 0:00:00,2292.446248
2017-05-20 0:00:00,2265.904065
2017-05-20 0:00:00,1919.071647
2017-05-20 0:00:00,1417.526912
2017-05-20 0:00:00,1380.968101
2017-05-20 0:00:00,1781.556207
2017-05-20 0:00:00,1851.403447
2017-05-20 0:00:00,2109.061779
2017-05-20 0:00:00,2091.321206
2017-05-20 0:00:00,2186.772766
2017-05-20 0:00:00,1911.249308
2017-05-20 0:00:00,2274.968813
2017-05-20 0:00:00,1997.555249
2017-05-20 0:00:00,1869.418412
2017-05-20 0:00:00,2899.856993
2017-05-20 0:00:00,1998.703253
2017-05-20 0:00:00,1934.206464
2017-05-20 0:00:00,2105.095017
2017-05-20 0:00:00,1908.786041
2017-05-20 0:00:00,1708.588313
2017-05-20 0:00:00,1936.53606
2017-05-20 0:00:00,2031.983664
2017-05-20 0:00:00,2312.202194
2017-05-20 0:00:00,1637.937391
2017-05-20 0:00:00,2101.373257
2017-05-20 0:00:00,1603.17305
2017-05-20 0:00:00,1754.110131
2017-05-20 0:00:00,1635.232029
2017-05-20 0:00:00,1432.400634
2017-05-20 0:00:00,1518.237171
2017-05-20 0:00:00,1620.53812
2017-05-20 0:00:00,1569.585794
2017-05-20 0:00:00,1347.032342
2017-05-20 0:00:00,1862.938172
2017-05-20 0:00:00,1315.688907
2017-05-20 0:00:00,746.9965028
2017-05-20 0:00:00,761.5574725
2017-05-20 0:00:00,800.3572957
2017-05-20 0:00:00,1360.180001
2017-05-20 0:00:00,1403.401837
2017-05-20 0:00:00,1887.138037
2017-05-20 0:00:00,1803.515798
2017-05-20 0:00:00,1313.348097
2017-05-20 0:00:00,1320.672277
2017-05-20 0:00:00,2122.329411
2017-05-20 0:00:00,1930.23095
2017-05-20 0:00:00,2099.424075
2017-05-21 0:00:00,1556.562116
2017-05-21 0:00:00,1921.923091
2017-05-21 0:00:00,1366.952771
2017-05-21 0:00:00,1921.884016
2017-05-21 0:00:00,2072.418323
2017-05-21 0:00:00,2504.766754
2017-05-21 0:00:00,1110.793798
2017-05-21 0:00:00,2189.477184
2017-05-21 0:00:00,1418.182554
2017-05-21 0:00:00,2452.888107
2017-05-21 0:00:00,2242.737136
2017-05-21 0:00:00,2183.378565
2017-05-21 0:00:00,2844.3259
2017-05-21 0:00:00,2676.472907
2017-05-21 0:00:00,1669.314848
2017-05-21 0:00:00,2143.746177
2017-05-21 0:00:00,1745.397456
2017-05-21 0:00:00,1499.507554
2017-05-21 0:00:00,1693.285733
2017-05-21 0:00:00,1742.92898
2017-05-21 0:00:00,1583.591634
2017-05-21 0:00:00,1558.623986
2017-05-21 0:00:00,1521.317221
2017-05-21 0:00:00,1913.935753
2017-05-21 0:00:00,1659.872483
2017-05-21 0:00:00,2023.101435
2017-05-21 0:00:00,1431.394243
2017-05-21 0:00:00,1886.55138
2017-05-21 0:00:00,2130.565393
2017-05-21 0:00:00,2006.23673
2017-05-21 0:00:00,1942.74025
2017-05-21 0:00:00,1721.509402
2017-05-21 0:00:00,2053.01215
2017-05-21 0:00:00,1899.331535
2017-05-21 0:00:00,2191.234221
2017-05-21 0:00:00,2365.506194
2017-05-21 0:00:00,1919.672265
2017-05-21 0:00:00,1907.31921
2017-05-21 0:00:00,1581.254685
2017-05-21 0:00:00,1406.494674
2017-05-21 0:00:00,1602.170166
2017-05-21 0:00:00,1715.224448
2017-05-21 0:00:00,2392.277242
2017-05-21 0:00:00,2153.224894
2017-05-21 0:00:00,1989.277579
2017-05-21 0:00:00,1299.288868
2017-05-21 0:00:00,1884.609023
2017-05-21 0:00:00,2347.773
2017-05-21 0:00:00,2009.942795
2017-05-21 0:00:00,1937.112748
