0,1,2,3
0.00129229909048375,0.024842511560062487,0.027772711403081973,0.9460924779463717
0.03458316363570883,0.02014012874431643,0.8552332758757093,0.0900434317442653
0.006373354523622914,0.007698523031076092,0.9112198246338756,0.07470829781142524
0.0009375875853217435,0.03437490369677791,0.03343259553808341,0.9312549131798169
0.008965061610401257,0.009747060850500885,0.9242138023491375,0.05707407518996042
0.006059096493111864,0.0045144579363397795,0.9541845272374581,0.03524191833309061
0.00957333767372064,0.009005018437079407,0.8290211318938875,0.15240051199531246
0.007959518164716413,0.003728019825806621,0.946652721839172,0.041659740170304986
0.0029071035230626508,0.0028635971874389475,0.9465992199019795,0.047630079387519154
0.0013153081649752503,0.02247788008574953,0.036119341839556444,0.9400874699097189
0.002578836320341918,0.10388613165624982,0.03743727234078131,0.8560977596826269
0.0007841093957518846,0.011873522925460888,0.015383269991990755,0.9719590976867964
0.008598502219380511,0.00337317890749794,0.947060157924248,0.040968160948873615
0.0008801155378190025,0.013898713663201261,0.023045314379376902,0.9621758564196028
0.011463951694794753,0.004689882806924592,0.9266549064305509,0.0571912590677298
0.12272393718362377,0.014853971718119552,0.8080383992192048,0.05438369187905171
0.006310174310968449,0.004943058984994317,0.9333803364264519,0.05536643027758548
0.001257974836087431,0.7232069565243135,0.03911660391171372,0.23641846472788516
0.003678983705223337,0.5769204457290782,0.05832729008580291,0.3610732804798957
0.01308988252752254,0.02741379640336637,0.8984343276874475,0.06106199338166344
0.0015223209618225593,0.0035757047487552504,0.9639568206529677,0.03094515363645456
0.003891137766624549,0.012989053412352727,0.9290736516375253,0.054046157183497326
0.0020430278782134132,0.12134626102792492,0.05535113056013567,0.821259580533726
0.0011496397092838257,0.023377768819759302,0.03305969767503233,0.9424128937959246
0.0012442827958608997,0.0390416763872332,0.028798729214435742,0.9309153116024701
0.025767942860383437,0.023164017963542678,0.896577678238456,0.05449036093761791
0.0028311206907895804,0.003511436400409923,0.964606108078077,0.029051334830723335
0.0035168138694922748,0.006601581358839566,0.938075158879591,0.05180644589207713
0.005680658552485051,0.006469895833518367,0.9065837665243235,0.08126567908967317
0.0010571114892495629,0.017371438624470284,0.028595813777898015,0.952975636108382
0.015735402051552723,0.007947760473916482,0.9506263948061994,0.02569044266833125
0.013378734015925178,0.0033690089581980983,0.9542830370787383,0.028969219947138504
0.014312761199962904,0.014899917867761445,0.9360340632241921,0.03475325770808352
0.0009333753536145793,0.02628955121819911,0.028937503178711917,0.9438395702494745
0.3138628447631507,0.015536065729781768,0.5968358223940078,0.07376526711305968
0.004575929567373206,0.003174656628023668,0.9442285604099017,0.04802085339470147
0.0015576623478480724,0.10576354207605983,0.03742953966098689,0.8552492559151051
0.017940683174343035,0.06547374837404875,0.8731155238925788,0.04347004455902951
0.0009302527766831397,0.059091006862024266,0.023698298548859888,0.9162804418124327
0.006101668723903947,0.01026747602322414,0.7457045194010716,0.2379263358518003
0.002038430603552598,0.1391422258684634,0.05129849752172638,0.8075208460062578
0.05783939976033313,0.06339783520707404,0.6483769859807615,0.23038577905183133
0.0034950445550765443,0.018818107834429235,0.9484390289244132,0.029247818686081124
0.005121041619076108,0.009517291473001654,0.9496050535169914,0.03575661339093098
0.04874317970874974,0.005734369344172729,0.8935863200123583,0.051936130934719237
0.039751470812044824,0.007477288542270084,0.9153484494418885,0.03742279120379653
0.002351421266191379,0.15406653783410645,0.038379720263273874,0.8052023206364284
0.006997751123595684,0.003871931449893644,0.9665327590005818,0.02259755842592891
0.01098968683060068,0.004977196721756127,0.9507326241149995,0.03330049233264352
0.012108561565590767,0.041738342008089124,0.7770571428694845,0.16909595355683568
0.007722553194784126,0.008706259767269495,0.9253367310506049,0.05823445598734149
0.0009079332691729249,0.012934244325332333,0.024916312849477755,0.961241509556017
0.004580117592383555,0.008239664432367231,0.945116170582075,0.042064047393174056
0.001119485690750763,0.0545327012345402,0.026656266945618047,0.9176915461290909
0.00580594384232517,0.004390291370601777,0.9611470997324195,0.028656665054653425
0.0024097723383216694,0.044990593577947414,0.032484022294458105,0.9201156117892729
0.008979588959445266,0.009176297851796932,0.9531051654540134,0.028738947734744207
0.002940822028706447,0.0037850973093623876,0.9444503740893533,0.04882370657257794
0.0033957689233898303,0.05416245323875357,0.06485807959165997,0.8775836982461966
0.007637974751316961,0.008632997620302115,0.873220709258025,0.11050831837035593
0.0013053823205553918,0.04309593598028522,0.03489679303803818,0.9207018886611212
0.007189907241391198,0.005780571595484547,0.9423333421975968,0.0446961789655274
0.002529264525521131,0.17365506870602182,0.03574803106986761,0.7880676356985894
0.0020226513270973348,0.003383801523501921,0.9701277625813518,0.02446578456804895
0.007195571698805375,0.14546687291136012,0.07967346796643208,0.7676640874234024
0.008470349202869635,0.004039668274345087,0.9667308900421296,0.02075909248065576
0.018374897915372237,0.0040357112528241,0.9485931773342215,0.028996213497582125
0.06176534892546278,0.08901441890246085,0.7531536409009053,0.09606659127117105
0.01491407538797956,0.0257925234291664,0.8895867971304146,0.06970660405243957
