ID,Upvotes
366953,206.6980677953588
71864,120.64743887653381
141692,49.809210524002964
316833,38.855724260564585
440445,278.42143789464245
3514,31.735542659640686
331420,12.288668448526465
406540,79.27222853559462
227379,69.06000486616423
331687,28.923874433945798
32784,26.068610258474365
470377,64.69096967681739
338103,38.273992075228335
29883,239.3109717053034
218228,60.375654436999724
70945,572.2826600514162
14328,42.64865496574046
259947,113.24465166029168
346378,467.79195128750246
384621,40.933633913748366
425418,40.73125322286032
131224,118.09186002503196
365408,16.507568615096574
218626,3.60345460460897
331722,50.792455448208585
310969,31.04749278132803
307391,162.99045049116526
14072,241.13329082816352
238694,38.18516738612189
213841,30.295852286060608
165258,118.57881982415381
123606,23.6542708221329
214062,60.25175855757942
279450,400.5498962115811
178546,27.469528247010714
358455,32.72400176017118
386308,5.27480567603223
155592,49.25537296077238
200090,45.537678801709944
127308,32.65970100618617
449766,79.65089766503621
223688,529.9349050090262
442443,1.791133386864857
451259,393.3274607385488
87024,0.004457939799834776
207529,190.85724588132402
196568,41.31657396581238
38258,186.3914105959863
387275,26.27354918336539
86152,5.554538153779646
302142,217.82161440209782
401268,485.0283859988863
307187,37.92534115739977
252388,39.436494751445395
844,8.183209628910419
105707,33.532859246024714
230309,284.2679822480487
362573,67.63675862095417
173751,99.78764379376634
349049,39.468061523345
310466,36.78385821498378
205786,128.8142525380084
208358,66.02766275697456
440214,33.25335984565535
41343,42.23280618601021
427741,210.9652954642682
355001,75.77152400749307
137708,46.38353427475366
146326,336.08676511986357
220889,34.023601641919356
205742,1466.1997098490483
28737,24.95458984917593
292474,34.986824963912596
349149,23.31992211819417
46230,20.69668619985009
303160,73.89838451216622
292638,98.81388732812391
210116,12.308830387455174
55900,22.77042341640791
91135,41.25907328415576
452177,227.11254488015987
170628,39.40282978393728
237099,36.97439832973768
166022,12.744846871794465
175687,55.47635380299144
392847,1.5510185947519233
454964,26.477570730155065
259259,12.999499772409763
289148,206.38820740364397
311134,32.94535850853549
62551,680.6994381989623
336258,23.541905156592208
468049,38.511943361164015
22189,50.47723366759041
264888,46.47716520912539
451615,248.30830008862824
85004,46.51698511098974
375246,92.6676559804701
60204,34.66641404819282
126097,21.730530655585795
182425,4512.68779577998
449937,74.98074960111893
442637,7972.4473819102595
378184,39.81831495382241
357584,307.632320155387
383054,35.28113245098237
299871,44.54821497974868
152764,20.448015257739485
22064,34.16860828643971
416791,15.547068045581597
440686,98.17951216870583
44537,39.498289386178755
80203,40.361433859989205
81726,24.703625028790867
440068,255.44854433888835
109276,47.65228519430306
120567,38.22237414066126
169520,115.95165529244346
84443,33.350327594874415
139139,58.0252524783688
346145,32.89920869639491
75219,42.59497357095009
244042,55.90984541655064
6992,33.70293511383613
337741,4.192545854369001
20091,790.633362040548
420761,81.69775922990843
101501,20.798308052171052
408598,920.0749293789127
306979,4.805360557091944
50260,13.91905291572914
21088,5.0426475767548595
462951,16.90487154098767
196903,36.29289054161194
155361,156.14125751000134
51756,29.85071155444902
192022,25.05776755309182
384071,1.6476670419034747
173305,718.2923591635408
56449,20.386855672543987
172164,30.712647283634226
341063,60.74223215710626
431990,30.76713799041417
342757,112.90671688562975
335181,25.71844865822291
121613,24.772235753703228
40216,79.248150780282
116940,10.590471677115744
351719,2.282998372524702
436421,39.35467793586864
173164,43.10385398360853
362350,16.889879063444795
357892,341.0171165225822
335957,61.24739920629193
192010,21.265517016853835
407412,19.872137743788613
19359,0.10488676315620182
82078,29.08925259625795
375709,2122.654591491755
122137,24.88876892304799
244661,98.39603016721358
434900,145.70999334760646
54220,23.04512216282427
425162,40.401160992278676
453118,68.6674252692199
373873,25.281098377499518
238415,522.3030317136522
53501,129.80480330326927
67918,27.101568643302926
68982,20.582375531810385
81980,43.02917014822438
332015,79.2187304660485
171470,37.67947675157498
24209,7.982158550203536
396455,150.82156572456182
236372,69.73717082493772
29062,214.7756834559524
248733,37.44025393506499
43097,21.855729329444983
401490,20.54046909342256
181282,31.895655670294502
285264,46.49466768146968
386230,27.0863720823111
262238,45.47416208952032
226323,35.21565704633673
224589,109.23998150876346
61,38.12620545351365
120331,7.7143571417553005
59519,39.394757693446195
263459,450.34495010897547
188774,826.610077946265
157423,44.17819017675589
204323,664.734471842304
94807,37.73209846000654
130112,26.39024835278616
298030,211.04420691998277
361994,39.608840139241266
242867,45.09566983903633
345301,21.334319913020096
404296,21.221003840810255
403325,36.58145708129797
78570,32.90914291295982
247119,89.27305900070647
433907,1182.3301899289524
51709,40.11240152830149
256743,42.288719816101434
132448,47.05810831308858
429148,22.172131853740098
384840,39.74264220101932
434864,216.82948776065328
317954,103.21242530902433
452061,33.583005021747084
85212,28.775806138017714
373284,38.61980104324252
284208,232.30451495757134
233976,44.708249906588776
105691,1231.9465103355196
375077,187.74852236464412
26720,56.277486001294136
70683,129.2015563084981
281194,42.942682110759364
390953,210.2233605924047
59608,272.56131236456724
341707,47.381136517115834
403654,22.836405551196066
209246,89.8864494121604
295413,34.424569709482626
379392,147.6734355674238
261533,37.29251462725276
130134,45.26397848496572
137990,135.3585822457082
413320,29.10504473687493
468459,129.9298380494633
189150,26.00687714087374
381154,32.90240858897465
373043,24.551090531256932
231677,7532.746733113623
438093,31.887151526571074
443706,32.58861981184651
230906,41.695207416619496
138183,5.884246706110929
78231,21.454540432284745
70795,21.32660558764414
283674,27.08192567843213
144543,24.84864480385889
213929,70.75978435805746
458437,1020.3157236275484
279629,33.181217114226314
284422,32.733231276673706
29532,26.127118877466017
409963,53.444587503111194
325099,149.3577578732401
409635,501.8412693663752
18156,26.534573034621445
355380,22.89023734335379
412081,21.822212461697433
363354,45.30911287361786
354537,306.5621271168153
209720,38.419039395421095
150078,8.601074784335651
31479,112.1743523302276
455028,47.331167871088354
104579,481.9599159950802
102986,51.35311941789868
60804,38.349127518813475
361348,136.56536117199636
234054,6555.476867145824
212541,6.520628702389587
452107,37.99431876936262
227926,7.934153364376215
340913,26.842882225382112
316690,125.89253581705648
223984,27.288554485229866
193558,1330.2985587447338
155138,429.34112463271026
36080,28.976372648421744
355444,45.64427777784769
310281,22.759221960443398
79606,82.43660239665508
16325,539.5709041622042
460657,243.6410110962891
159813,47.02773069618678
390567,95.46283215334631
340325,8.55574625499159
85871,27.062209785367685
360723,6104.419791080805
200645,5.324174151712185
180440,220.64899404852244
9158,74.51859343767478
295966,265.88438370455845
131958,109.6229252570682
168051,135.87425555800462
246426,29.79411008263321
195598,26.685842548636373
6177,31.351925016107288
10574,0.4021973159821641
181076,47.85932041633632
170742,41.9908812998753
123659,61.04823984462152
333658,33.764381618755124
293962,53.32597785104167
423136,218.02292560397424
90343,202.32595292227586
32867,14.966380363901436
143820,92.43431808065586
16783,74.30642439944381
286877,241.7839962870419
422113,40.35463970411698
42145,48.555181465803145
377322,6.8263268052181445
232647,25.835593886752434
320851,56.03409207223012
74336,432.48388895188987
121520,55.3555040588715
46307,20.384206530313435
137345,36.125528599215045
426975,5.401920495270332
126697,25.95865104648007
188080,39.0292612566376
399469,67.87924705925957
132942,39.9919020925241
199602,300.88454208773317
335704,63.48634092882779
20602,38.08238777037934
458202,298.6761558815159
74016,54.48393667612916
374627,324.09703485763777
169941,91.84372419548714
267769,134.9677172920519
108489,16.187953947609998
51782,29.22700507472274
160092,35.0128034715444
152160,112.66517289742688
162504,44.0181210680806
286106,92.64442837496927
331480,51.42631016979425
451655,37.575087246068705
311726,37.894364528650414
199325,57.30201847225234
24806,39.59991434166284
237104,4.955599809099226
252830,104.36958898211844
273090,52.66073004609348
115172,24.839752975400785
28445,72.86423169916517
153732,124.28483544959596
40870,20.60158061835793
212207,38.97296843609527
411175,38.287476254915504
213177,42.61478387839111
149578,19.71200703276179
329243,43.75280887971337
26565,585.0143634576508
242893,436.43195281682546
163630,57.373187015129844
11802,28.661099675175677
434228,569.4687797557069
277388,980.0068738738645
116623,2865.544856916217
12726,42.573945710322704
92182,23.09579183656959
308356,38.32673948672692
342196,30.577038738376274
435921,56.39946065127205
117479,1272.745905861182
20084,41.79951383746564
110267,1134.242594536352
211485,26.235607940632264
52505,29.22449570768586
105490,19.08117580121734
