Item_Id,Low_Cap_Price
IT_265079,2890.20069711945
IT_265087,2905.6650199451924
IT_265107,3947.2177278228355
IT_265139,9745.547637074134
IT_265142,2088.613634321406
IT_265144,1140.093888685248
IT_265148,3035.0966116065233
IT_265156,6673.267618724617
IT_265162,6146.1366982330255
IT_265170,8042.543994952541
IT_265175,8305.077491083315
IT_265181,8644.888030195896
IT_265183,8251.788843806768
IT_265184,7987.828159823821
IT_265196,8610.575769186189
IT_265201,10383.770628866703
IT_265205,9493.193635927548
IT_265244,3360.3394155901706
IT_265255,3579.9826103582272
IT_265259,2578.1972676843016
IT_265264,3429.036855886819
IT_265274,2850.352750629589
IT_265275,2193.5957555730806
IT_265294,1071.1441809331725
IT_265315,8607.619525545955
IT_265317,2856.719351085271
IT_265332,8437.564171488966
IT_265338,7108.106064772234
IT_265339,8333.061382417913
IT_265341,8831.809705066462
IT_265349,7780.585545802357
IT_265350,7192.740294755725
IT_265360,8678.21983164329
IT_265379,4225.2861002949185
IT_265382,9159.980391872225
IT_265417,3345.7674886355403
IT_265448,2167.9604948597876
IT_265455,3154.1519644698533
IT_265482,8839.818876109926
IT_265490,7576.6369276667865
IT_265495,8261.708264960218
IT_265499,7527.161677155633
IT_265500,7485.442532246196
IT_265504,10179.395418843313
IT_265507,8685.918298439343
IT_265533,5658.386016240958
IT_265566,4034.7783568111568
IT_265568,2325.9090260928274
IT_265575,7086.528604181944
IT_265577,3308.39171161502
IT_265581,6361.85733499447
IT_265611,8727.575597160474
IT_265615,3948.0530151021067
IT_265647,2749.4859945047338
IT_265697,7786.553280713241
IT_265701,3236.1600215915714
IT_265702,2370.876587671877
IT_265703,1140.8942995054153
IT_265720,5667.684286046166
IT_265734,7579.077924031482
IT_265736,7158.231988662759
IT_265740,8032.003655111027
IT_265742,8023.825962674478
IT_265747,8500.097218248797
IT_265751,7529.34083192858
IT_265757,9687.114815302277
IT_265792,6539.017320376381
IT_265816,3097.8540015647445
IT_265819,1417.687116910916
IT_265866,10757.165513496968
IT_265869,6457.938476031536
IT_265874,2020.4540591402
IT_265880,2521.297618282093
IT_265905,8315.377626524836
IT_265911,8096.024862672411
IT_265922,10486.699254535184
IT_265927,9644.232123871425
IT_265932,10127.4343855668
IT_265935,8179.089161115806
IT_265948,4012.855451920094
IT_265966,5725.688295023011
IT_265976,2820.193593490087
IT_265999,4363.124995085846
IT_266030,2308.434975469289
IT_266056,1503.9813191339479
IT_266058,3050.4312236833434
IT_266060,1091.9497034440346
IT_266069,2280.1765160189548
IT_266096,8975.995130419169
IT_266103,8955.391760057102
IT_266111,8397.051099951992
IT_266115,8289.453077479857
IT_266124,10009.872850591719
IT_266128,9844.641640960821
IT_266132,7997.9426831418805
IT_266137,8242.536398269507
IT_266141,4653.630864964223
IT_266155,10639.040026925819
IT_266157,9315.22024773346
IT_266166,5954.8646078993615
IT_266175,2772.1605303749143
IT_266188,2319.9140237493334
IT_266255,675.3738428134398
IT_266258,1763.824537874971
IT_266264,2760.530948085766
IT_266281,9111.778186677866
IT_266298,8684.36852994556
IT_266299,7562.985432829546
IT_266307,7497.247192338021
IT_266318,7478.374832082264
IT_266322,10409.96224692441
IT_266324,8262.317336763697
IT_266334,8458.343535385953
IT_266338,4405.333458340974
IT_266354,9096.224240734342
IT_266366,2458.2950683103245
IT_266376,2958.2745866353516
IT_266402,3267.216996481757
IT_266413,2221.352564871815
IT_266453,738.5666873354985
IT_266498,7693.262370380328
IT_266499,2084.7034969147508
IT_266506,8377.980340781585
IT_266514,7777.181927232756
IT_266523,9860.072205261917
IT_266532,8193.00160520289
IT_266536,7836.507364407061
IT_266537,8290.452621063412
IT_266541,4337.257316218232
IT_266556,9009.657567587696
IT_266557,14008.423379108273
IT_266571,1952.3940587023308
IT_266578,1677.5195146033163
IT_266594,3343.2214647261267
IT_266650,13404.914843198861
IT_266665,1360.655351720589
IT_266667,6133.4679772256
IT_266671,3267.6990737821534
IT_266684,6710.619189435838
IT_266700,8018.611163617293
IT_266703,7440.445343280709
IT_266715,8733.37633752224
IT_266731,10176.637038766557
IT_266741,7778.761235109998
IT_266744,8365.413074828637
IT_266752,4684.878804008515
IT_266786,10348.396490804203
IT_266806,7969.150259729002
IT_266825,9133.676086893984
IT_266833,2965.6729010881472
IT_266836,1939.207436304745
IT_266842,2058.3501051154403
IT_266855,3855.174446053037
IT_266915,13678.388991584323
IT_266927,5259.005244404492
IT_266950,7341.344786588109
IT_266955,9100.673319204752
IT_266974,7996.208994577228
IT_266977,7244.749817925047
IT_266981,7783.232711930324
IT_266983,7608.9809919313875
IT_266988,7941.865493452204
IT_266993,7691.609239335867
IT_266994,7064.608880330329
IT_266996,9986.813438618372
IT_266999,7334.415354041041
IT_267001,10042.555787075478
IT_267003,8130.243556050543
IT_267004,7838.876919158141
IT_267019,1792.6340457355257
IT_267026,10148.201561791386
IT_267049,2797.5819263631056
IT_267067,1516.8175524262927
IT_267121,6807.166797562301
IT_267125,1291.8840332943087
IT_267130,2839.224992709334
IT_267169,7678.001109809653
IT_267181,7648.1034336367675
IT_267189,7986.554130202578
IT_267194,8440.339232008604
IT_267202,3255.923870713073
IT_267243,1589.7899397502863
IT_267326,7648.371130014952
IT_267328,8051.227975690161
IT_267333,7385.353465625072
IT_267401,1380.7764956898557
IT_267411,2680.632501393732
IT_267468,1142.8792020427677
IT_267471,4008.87778409403
IT_267474,4665.409863169212
IT_267476,3571.427921128682
IT_267495,7491.3768938357025
IT_267513,6791.8879941516725
IT_267517,7997.141659032599
IT_267519,5615.000210200643
IT_267534,7619.368361133332
IT_267544,7062.656024746603
IT_267555,1993.4312419223045
IT_267556,2786.9952607181663
IT_267599,1629.971147825693
IT_267604,1941.7687198519566
IT_267652,5133.871302157565
IT_267654,623.0236894558104
IT_267656,1177.8730533445826
IT_267662,2218.720877338044
IT_267707,7820.264436720961
IT_267711,7413.6345664562605
IT_267713,5213.947936336354
IT_267714,7372.2771655774295
IT_267721,7810.651161392525
IT_267735,5312.560642563708
IT_267764,12471.653684929446
IT_267808,1612.8451502645473
IT_267819,3091.4544643739623
IT_267844,1895.9816787499283
IT_267885,1169.462924537463
IT_267929,7789.642908072511
IT_267932,7202.1866961191645
IT_267938,5125.297255121647
IT_267939,6870.449988619427
IT_267944,7260.107250948472
IT_267945,7599.422980272153
IT_267951,7121.157468435086
IT_267954,8254.751154742693
IT_267957,5225.258481804433
IT_267970,4401.395868267672
IT_268027,3338.927511789953
IT_268040,2395.3542084755068
IT_268075,6858.497220722986
IT_268107,1750.2378738076131
IT_268195,13474.40344512658
IT_268249,6909.469786450197
IT_268250,7234.90485297609
IT_268256,7520.635642788086
IT_268259,7520.152580169026
IT_268265,8037.241591792866
IT_268272,6903.00953382086
IT_268275,8315.200230029686
IT_268284,7273.537479913093
IT_268285,6855.756501269095
IT_268300,2451.0942074876866
IT_268323,2133.7361882979567
IT_268331,1660.9982395820932
IT_268364,5105.402932873343
IT_268398,4171.9796175302
IT_268400,1173.9895950999723
IT_268406,2534.702017533713
IT_268447,7205.049183463771
IT_268455,7523.011008800949
IT_268463,6513.795852962368
IT_268469,7531.13124238491
IT_268472,5129.979875852836
IT_268475,9420.65614738639
IT_268476,7391.494451008738
IT_268486,4638.643759622443
IT_268497,8404.910826515636
IT_268517,2078.434946316605
IT_268552,2674.632087866869
IT_268591,2261.6997644058138
IT_268630,2755.4566951073416
IT_268644,1889.1426129772797
IT_268651,4693.0981174014305
IT_268669,7857.427093843564
IT_268672,7275.70477183648
IT_268678,7259.589842184993
IT_268683,8172.542391561342
IT_268690,6982.709320272305
IT_268695,8060.050438112935
IT_268719,6468.940151129002
IT_268734,8770.406207134049
IT_268756,1354.9059326613185
IT_268834,1527.7574755002358
IT_268841,2412.754076199891
IT_268890,7452.27740526104
IT_268893,7520.273667190973
IT_268904,6644.648728323289
IT_268906,7753.926305340066
IT_268909,7298.221676703463
IT_268912,7171.837954612863
IT_268958,2123.141920878966
IT_268994,4016.6867173749665
IT_269018,2954.1932597751843
IT_269029,1839.1615285811604
IT_269056,6776.654864790289
IT_269067,7577.057502704128
IT_269105,2043.6646693210064
IT_269172,2495.531082196549
IT_269213,5513.305226813803
IT_269221,7636.9308732120135
IT_269236,7958.090412833702
IT_269267,2318.414435858452
IT_269290,2424.1919015902135
IT_269308,2255.8637772843485
IT_269317,2149.022563438808
IT_269327,2856.7661090424767
IT_269384,2226.762980949006
IT_269420,1366.9721241325487
IT_269451,2208.15208544936
IT_269468,739.5139763014113
IT_269520,7235.823769417488
IT_269525,6839.013258286627
IT_269528,6517.074526360161
IT_269532,7339.823043617164
IT_269540,6396.412933857614
IT_269546,7364.9815550279845
IT_269559,4183.807245971232
IT_269606,1656.7467141913824
IT_269639,4344.343931231517
IT_269689,2968.920274038916
IT_269705,2206.4416449050786
IT_269742,5902.164988298778
IT_269748,6028.565491469537
IT_269759,7229.07596223308
IT_269769,6113.853932323047
IT_269784,1188.7802664748174
IT_269785,1525.7908490988527
IT_269813,1692.945124153272
IT_269834,2107.95408474234
IT_269899,1077.3055034960726
IT_269900,1382.3598869924767
IT_269903,4605.355263214505
IT_269907,2264.8704866528074
IT_269923,1922.6158342869383
IT_269943,4123.822771966137
IT_269964,5629.904719261218
IT_269969,7907.498774042815
IT_269971,4022.183849172751
IT_269976,6405.507824680599
IT_269984,7225.772213458972
IT_269996,4565.7056349049635
IT_270011,6827.878219461179
IT_270025,2229.2839850056216
IT_270029,2535.9376163041957
IT_270036,1573.2712492142396
IT_270057,2010.1578890591995
IT_270086,1678.3786704961929
IT_270129,7044.427279465004
IT_270157,2249.1891268011914
IT_270254,11339.702911602553
IT_270264,4308.126735561489
IT_270268,2171.523101645431
IT_270282,1838.0799826571017
IT_270297,2372.51028962112
IT_270330,7186.768125011606
IT_270332,5703.064964786766
IT_270341,4130.633838458155
IT_270342,7098.550048391796
IT_270394,2118.1664754179933
IT_270427,1937.2898699078164
IT_270428,2594.1388806689774
IT_270485,2300.7029527354966
IT_270500,1925.5823702851692
IT_270537,4881.924728454221
IT_270543,7257.94606714345
IT_270545,5694.84922040709
IT_270549,5914.7773355077925
IT_270556,4765.189677923221
IT_270566,5600.235893484204
IT_270628,3177.376679034987
IT_270642,2216.19513750311
IT_270674,7042.749853482142
IT_270675,5173.483338993794
IT_270682,6168.823402324917
IT_270716,2273.2846772177995
IT_270747,2683.5928958008117
IT_270839,2210.5140186236395
IT_270873,4010.1917836189973
IT_270887,5540.05943321047
IT_270898,6988.900468355094
IT_270943,2078.8974168581153
IT_270951,1631.6869030990647
IT_270974,3699.0432711918097
IT_270980,2567.1169751429825
IT_271071,1903.9568744027806
IT_271121,6456.173314479535
IT_271158,6242.51828997304
IT_271172,2089.5432024251163
IT_271207,2178.243680964621
IT_271254,8805.39866597357
IT_271308,5218.59150186857
IT_271313,7286.470020189223
IT_271349,6168.603208357472
IT_271365,2080.5940217582224
IT_271437,5003.54160173396
IT_271463,2736.3326707545343
IT_271517,4868.047259800915
IT_271533,4698.939977434259
IT_271538,6188.169829375597
IT_271541,6028.937669283529
IT_271604,1757.5429785152355
IT_271625,2976.488076223367
IT_271664,1645.5812520719312
IT_271713,1880.823237561676
IT_271758,4786.721826324688
IT_271778,6943.639980565225
IT_271801,1286.235803642262
IT_271810,1658.3100194761967
IT_271832,2069.128909362593
IT_271841,2149.191571233318
IT_271903,5043.975888019719
IT_271927,8758.195439138895
IT_271990,5070.031981331131
IT_271996,6061.227808991649
IT_272007,6773.207966450199
IT_272010,4218.749845256806
IT_272026,4174.105487590401
IT_272121,5513.0219865085555
IT_272146,2001.2843126518808
IT_272152,1586.7497287401673
IT_272264,2194.899273038801
IT_272281,1684.0398499012615
IT_272321,5150.587650165162
IT_272329,5509.782711309659
IT_272333,5755.277955480295
IT_272336,6965.836493568232
IT_272339,6701.098278343786
IT_272346,5251.120288122805
IT_272351,4634.010535234442
IT_272359,1853.9730817100744
IT_272368,6494.230654557698
IT_272385,2093.623437158169
IT_272495,2556.7081276437552
IT_272553,4940.426054805057
IT_272568,6368.625078279692
IT_272580,4495.928390127278
IT_272583,5503.159476181093
IT_272611,1882.1820150167835
IT_272682,2189.7263992710155
IT_272735,4683.9192768808925
IT_272757,5144.164154656552
IT_272762,4710.172005153964
IT_272795,1891.7736591135406
IT_272828,2454.495938316325
IT_272902,2371.728351621358
IT_272938,4320.44699371811
IT_272958,5136.504237437904
IT_272965,4764.778736464789
IT_272973,7038.011506972949
IT_272975,3632.1702839728814
IT_272995,5266.151097565085
IT_273028,2071.380934942683
IT_273133,2501.1738450210246
IT_273134,4458.188259806589
IT_273138,2437.936749674411
IT_273152,1692.482701366116
IT_273194,4663.459026148659
IT_273200,5155.727081922768
IT_273221,5539.13913054743
IT_273258,2140.3038867940027
IT_273327,11667.770081917217
IT_273331,8177.753517857969
IT_273334,6589.735430322287
IT_273344,2394.7895971241833
IT_273355,1835.4810708684965
IT_273388,5218.046484670932
IT_273413,5770.190050231583
IT_273468,1492.5081359245723
IT_273555,1122.2435896289885
IT_273570,2416.782371644046
IT_273571,1901.5654407794702
IT_273606,3433.169495162763
IT_273617,750.2111520680724
IT_273687,915.9006211589679
IT_273714,2023.9745175684761
IT_273740,2506.9459790007777
IT_273757,5743.296076538361
IT_273761,4809.942879002724
IT_273768,5051.527979331021
IT_273770,5093.655162535159
IT_273780,6579.435501258722
IT_273782,6270.02113356847
IT_273795,4777.840402098339
IT_273798,5421.4588607952965
IT_273828,1911.3017724868337
IT_273866,1646.0752294805234
IT_273926,2232.0387123041055
IT_273927,1910.3517814655747
IT_273928,1343.8587108869976
IT_273929,1952.6841507927252
IT_273930,1764.9072967994566
IT_273931,1251.9776261556797
IT_273954,2568.37013888346
IT_273977,1934.4091742306284
IT_274019,5775.7673285962655
IT_274029,5046.328199079332
IT_274035,5940.548838181432
IT_274039,6582.41728606131
IT_274074,6145.954763810665
IT_274123,2531.4201112657943
IT_274215,3748.671537906007
IT_274218,2053.148555805743
IT_274220,3510.3714838439096
IT_274237,1481.3311350102667
IT_274241,2173.986374592973
IT_274268,2852.3804616843595
IT_274282,5802.29141714716
IT_274294,5420.241685685555
IT_274305,5835.0904679184705
IT_274313,5118.725556798901
IT_274318,4829.2318328358015
IT_274321,5338.957379742193
IT_274327,1117.0969348365486
IT_274328,1702.7663745799184
IT_274332,1625.1181689120267
IT_274349,2538.3104161328743
IT_274354,2190.8853761335827
IT_274434,562.4848972506423
IT_274439,2240.8933785779536
IT_274440,2201.004020711359
IT_274441,1554.8135286698503
IT_274442,2002.6299026511394
IT_274443,1570.1329830490788
IT_274444,1240.673462118555
IT_274463,2143.4275598075938
IT_274526,4573.902152595514
IT_274533,4851.31085331367
IT_274538,5010.385988109923
IT_274562,4983.413934727629
IT_274568,1521.6033471963701
IT_274571,1572.4398703522468
IT_274589,2244.9248657673943
IT_274594,2071.0328344386326
IT_274626,2797.3168888445557
IT_274629,2087.0313560189893
IT_274696,1080.051631911488
IT_274697,1920.1103617905196
IT_274698,1288.9368601254669
IT_274722,2490.4461225238647
IT_274725,1977.6721440427698
IT_274748,1825.847798888267
IT_274791,4656.3457082677305
IT_274808,3639.7059406101157
IT_274827,4832.279804891757
IT_274857,2280.859876785498
IT_274890,2918.2690271054307
IT_274919,3876.448473845366
IT_274972,1749.3635230568113
IT_275004,5095.816485803059
IT_275006,5624.218867779925
IT_275013,4731.676053344342
IT_275026,6327.465997642114
IT_275029,4031.9286753895713
IT_275044,4875.176181643862
IT_275054,990.8035848862277
IT_275069,2143.4024844276964
IT_275097,2183.6076206214
IT_275124,463.4637681449467
IT_275136,1966.6057681322568
IT_275175,5128.347881489681
IT_275211,1884.7962898071132
IT_275318,2800.153812255286
IT_275343,2171.7443428393294
IT_275383,5042.6405672500105
IT_275392,4500.409229638328
IT_275411,5934.199072157577
IT_275413,5951.018343801099
IT_275456,2335.055332189165
IT_275460,2095.6486649442404
IT_275503,2290.9562180414
IT_275597,3221.4590172353282
IT_275650,4587.433860627343
IT_275658,5430.504699387238
IT_275668,6202.784094059441
IT_275671,5614.569552120328
IT_275683,5042.102511885723
IT_275713,2176.440101096653
IT_275717,2159.354277331609
IT_275758,3504.607886225337
IT_275803,2274.5914262390447
IT_275804,2229.2200245814433
IT_275818,6301.04883386839
IT_275825,3961.7401168467086
IT_275861,1609.6055518057242
IT_275903,6103.276794967287
IT_275933,5710.587365861959
IT_275942,4945.118320451134
IT_275946,5018.018746562382
IT_275952,1467.2306468843105
IT_275953,1863.7609660097064
IT_275976,2134.566715934789
IT_275980,2185.285196562979
IT_276067,2163.927262964873
IT_276068,1804.8120379173988
IT_276069,1235.9750003433176
IT_276098,2166.555081039217
IT_276123,2703.939287626915
IT_276162,5284.34857067236
IT_276167,4711.894004398806
IT_276176,5727.171313352574
IT_276177,4226.1409784464
IT_276180,4738.759666822481
IT_276188,5860.185209774897
IT_276200,5060.765946786589
IT_276204,4634.088324578368
IT_276232,2279.730464382444
IT_276236,1985.6863464223497
IT_276267,2996.9612089008906
IT_276278,1634.0791772419511
IT_276375,1625.2580565004064
IT_276422,4596.58176698673
IT_276431,5673.327714280021
IT_276442,3948.02270215645
IT_276458,5005.536212689852
IT_276485,2363.2281219345623
IT_276488,2217.342273062291
IT_276527,3079.602894904665
IT_276558,4422.487955420798
IT_276569,2207.244140389051
IT_276587,1381.7541650461528
IT_276590,1539.604173212731
IT_276622,5016.793055422029
IT_276631,4586.296018656777
IT_276639,5740.637377381581
IT_276650,5822.929365297439
IT_276652,6074.913721325275
IT_276670,1533.9653644104853
IT_276671,1063.8542634300268
IT_276672,1911.4839589680034
IT_276682,2305.1257747000486
IT_276685,2192.51074502027
IT_276750,2239.54183853462
IT_276781,5084.830283778867
IT_276792,4265.880953656558
IT_276797,3840.8543635481797
IT_276799,5824.3760378056495
IT_276805,4747.256268930923
IT_276820,2405.9881596587365
IT_276824,2197.131944444553
IT_276832,6232.018397830291
IT_276833,1743.949023350666
IT_276917,2857.0390327716327
IT_276920,4789.963618823007
IT_276996,4648.669392065801
IT_277005,5396.466887172967
IT_277028,5326.513792101736
IT_277032,4689.342445160215
IT_277036,1708.7820636748486
IT_277043,1636.0345540107312
IT_277060,2292.430787170266
IT_277063,1964.145936492985
IT_277099,1775.8475689552083
IT_277170,3991.3642894346167
IT_277250,5127.107694851539
IT_277256,5897.959847326288
IT_277267,5113.402026871781
IT_277273,933.8106409654239
IT_277296,2962.5038066610864
IT_277300,2025.1943616104868
IT_277397,2198.8070352650434
IT_277407,2679.3733033180038
IT_277412,2357.0785194174146
IT_277483,4290.198419190002
IT_277484,4272.985701071373
IT_277497,4992.541634401354
IT_277510,5129.747559097689
IT_277517,4718.952000151136
IT_277521,1687.0344384040322
IT_277541,2653.7849777502333
IT_277545,1921.166121457007
IT_277553,2177.056395043962
IT_277573,2812.973439331419
IT_277618,585.7749645508892
