Item_Id,Low_Cap_Price
IT_265079,2926.78551607033
IT_265087,2942.4455898179167
IT_265107,3997.1825091876817
IT_265139,9868.908999568746
IT_265142,2115.0517815912976
IT_265144,1154.5254568964538
IT_265148,3073.5155560572393
IT_265156,6757.73936073379
IT_265162,6223.935896944837
IT_265170,8144.34834931903
IT_265175,8410.205054261585
IT_265181,8754.31699260344
IT_265183,8356.241867146095
IT_265184,8088.939908682351
IT_265196,8719.57039917589
IT_265201,10515.21076340932
IT_265205,9613.360643977265
IT_265244,3402.875357559667
IT_265255,3625.2988459323824
IT_265259,2610.832676136002
IT_265264,3472.4423857081715
IT_265274,2886.433165194521
IT_265275,2221.362790453753
IT_265294,1084.7029680335925
IT_265315,8716.576734730083
IT_265317,2892.8803555293885
IT_265332,8544.36878125465
IT_265338,7198.082090908592
IT_265339,8438.543172068772
IT_265341,8943.604764624266
IT_265349,7879.073970432767
IT_265350,7283.787640258963
IT_265360,8788.070715588143
IT_265379,4278.770734475867
IT_265382,9275.929510756685
IT_265417,3388.118975833459
IT_265448,2195.4030327694054
IT_265455,3194.077938703649
IT_265482,8951.715317579674
IT_265490,7672.543724219531
IT_265495,8366.286850592627
IT_265499,7622.442204714566
IT_265500,7580.194969363237
IT_265504,10308.24852541095
IT_265507,8795.866631330982
IT_265533,5730.011155687047
IT_265566,4085.8515005682607
IT_265568,2355.350912499066
IT_265575,7176.231497905767
IT_265577,3350.270087711413
IT_265581,6442.387174677945
IT_265611,8838.051237630862
IT_265615,3998.0283697236528
IT_265647,2784.289614688338
IT_265697,7885.117246291891
IT_265701,3277.1240724977943
IT_265702,2400.887683718357
IT_265703,1155.335999499155
IT_265720,5739.427125110042
IT_265734,7675.015619272388
IT_265736,7248.842520164821
IT_265740,8133.674587454206
IT_265742,8125.393379923523
IT_265747,8607.693385568404
IT_265751,7624.648943725145
IT_265757,9809.73652182509
IT_265792,6621.7896915203855
IT_265816,3137.067343356704
IT_265819,1435.6325234540925
IT_265866,10893.332165566551
IT_265869,6539.684532690164
IT_265874,2046.0294269774179
IT_265880,2553.212778007183
IT_265905,8420.635571164392
IT_265911,8198.506190048012
IT_265922,10619.442283073606
IT_265927,9766.311011515369
IT_265932,10255.629757536
IT_265935,8282.621935307146
IT_265948,4063.651090551994
IT_265966,5798.1653620486195
IT_265976,2855.8922465722403
IT_265999,4418.354425403389
IT_266030,2337.6556713613054
IT_266056,1523.0190573508335
