enrollee_id,target
16548,0.43827883640000004
12036,0.0905061966
11061,0.2706582736
5032,0.0539868358
17599,0.06816596420000001
19314,0.0787761
12365,0.2553533994
22696,0.0836979416
16083,0.0749561242
33240,0.13055300260000002
813,0.1015985278
1362,0.0577168798
3821,0.07254398620000001
26316,0.22662939140000002
29269,0.1545766538
22524,0.0920572058
30407,0.09877862820000001
863,0.07049691200000001
27743,0.1035381736
29303,0.049857410600000006
1019,0.1632005624
8819,0.0960995186
5397,0.08900723660000001
14697,0.0790204976
10407,0.1130793168
19224,0.2408497926
735,0.056460209000000004
14106,0.27917231700000006
858,0.091057313
9061,0.0782836516
12775,0.0787976734
7964,0.116560861
30781,0.12607945720000002
29346,0.2198566702
17991,0.06444356279999999
15768,0.123646096
15378,0.09449968560000001
27248,0.06312900980000001
5931,0.06254617900000001
11897,0.07038615100000001
10606,0.08613625180000001
28368,0.12494216220000001
11081,0.0469636348
19611,0.12099316000000002
1283,0.0814784808
18590,0.0487107356
2076,0.050278509799999996
19130,0.068274073
29874,0.0802944246
16387,0.059111304
22536,0.08749873200000001
30268,0.251322432
23258,0.14281684940000003
14201,0.150339103
10551,0.146227512
28787,0.13401026300000002
23340,0.36538844740000004
26020,0.1038107758
22989,0.11910872460000001
14594,0.0987419548
10127,0.10890858120000002
18684,0.06864241260000001
20163,0.11051534260000001
997,0.1038017608
32505,0.3931527148000001
28948,0.14407027640000003
19793,0.11333012700000002
22487,0.1161659884
28765,0.09753485340000001
28078,0.1027996132
3780,0.072536111
15396,0.2111454098
31167,0.09946951960000001
8834,0.18329043700000003
12051,0.10204797019999999
29453,0.290264113
4305,0.14530311380000002
28298,0.12809893579999998
33189,0.1758923232
6611,0.050297792
4763,0.2425867172
11459,0.07315958500000001
4870,0.085592119
12630,0.0722773988
29618,0.0495248518
30033,0.0608528074
25404,0.1278038856
5522,0.1170195044
13026,0.1473819066
14788,0.0914096498
8450,0.1445472918
15425,0.0833778716
17221,0.37035206940000004
32535,0.11180857940000002
3356,0.08815663880000002
6938,0.107585758
25715,0.09757893560000001
25064,0.1141604642
29805,0.08986059599999999
20608,0.279461577
32283,0.0458263468
17793,0.17341643300000004
1525,0.117015909
3579,0.1198501912
1704,0.06137279340000001
16657,0.10916637980000002
21066,0.13910358720000002
32817,0.09932020300000001
24938,0.11806507120000001
2837,0.2813095062
1157,0.07917566020000001
33154,0.22158300540000003
27434,0.1751243606
15056,0.066233894
2555,0.0875059494
19701,0.08260546099999999
25529,0.080127002
17070,0.0936867472
26053,0.0603106556
30684,0.04760022580000001
2815,0.0979832484
31291,0.086924208
26903,0.1285273596
32889,0.1785531736
20873,0.1538616478
27921,0.14491576440000004
16150,0.0770050198
31345,0.0817377718
13375,0.1028380898
12369,0.19683956260000002
30180,0.08403963560000001
33355,0.05693539260000001
2417,0.0983195122
30481,0.12882253000000002
5540,0.10977174040000001
32713,0.12337651700000002
263,0.2163786088
20373,0.1772454606
4991,0.1350236824
24045,0.20447841700000002
17697,0.0716059036
30866,0.1427393696
12996,0.1888537114
25973,0.026703417799999997
18035,0.2832636412
8980,0.09728278500000001
6515,0.216587197
24754,0.09843665200000001
3901,0.0697195674
8499,0.19620033879999998
6139,0.08773339760000001
31696,0.0694722102
24611,0.0604492074
18882,0.0678118542
11713,0.2755990122
7027,0.1117572418
23513,0.0708121998
3013,0.170161093
11584,0.13476275600000004
24451,0.10503023840000002
17738,0.1560338276
30028,0.18279270340000003
9366,0.1984876832
25896,0.09537588460000002
29281,0.1650110356
31222,0.10049968000000001
11790,0.1815007666
15533,0.16826522219999998
10055,0.08830063939999999
32053,0.2162305834
9977,0.1477720924
30111,0.2261074696
20140,0.21120759520000004
24780,0.13680835000000002
33097,0.0704407818
1312,0.1043444576
8694,0.0586407488
14127,0.1037408752
29904,0.1256887704
29099,0.0721018598
18616,0.0770699128
31040,0.2589228088
28643,0.1570494552
7132,0.21815138320000002
30579,0.0896098062
19419,0.11339724360000002
7835,0.09889894440000001
11957,0.09395390780000001
20303,0.12741542260000002
20120,0.08682038660000002
24434,0.13477879080000002
25972,0.0561393216
10442,0.08684132400000003
24285,0.23454577680000002
8925,0.1515692202
26227,0.08867576220000002
15960,0.073071829
28482,0.17880960740000001
23555,0.0957841508
10319,0.07921546580000001
9717,0.19548943780000003
24606,0.22677232240000006
4545,0.07114103260000001
30371,0.1986282708
10309,0.10194745380000002
11076,0.0837922974
14411,0.3183051614
18403,0.0709969374
30763,0.24470736520000003
10772,0.0537257278
10597,0.082684038
6940,0.0647936422
14149,0.319061107
30682,0.1847823462
33089,0.0778477132
28300,0.17174455160000002
28024,0.09458191080000002
15923,0.1067848356
23021,0.048594842000000006
9271,0.1953059272
24649,0.1657245786
25717,0.1034561168
21247,0.18804408700000003
2302,0.06442325900000001
32609,0.148725257
27506,0.08700174440000001
30403,0.2134130532
6612,0.060487232999999994
14011,0.08417325920000002
22398,0.0805897634
13659,0.11284811080000001
7087,0.1100408068
33044,0.1996792346
29659,0.19092963280000003
23199,0.08224743960000001
1093,0.08785701920000001
12165,0.0714444878
27636,0.06642334920000001
11850,0.22980480920000004
1929,0.11423276160000001
31747,0.27135928020000005
29506,0.12365148
10320,0.0967153398
4209,0.0722797528
28190,0.1389750242
26665,0.280378875
13817,0.1128152438
2899,0.25623341920000003
8530,0.14143366740000002
28742,0.0831807992
4944,0.11738403080000001
16458,0.35192618880000004
23632,0.23565368980000004
7422,0.17946632
14564,0.0708105778
18967,0.139451342
12862,0.20742453400000002
18021,0.16876284580000003
27748,0.25862725920000007
1683,0.11834396180000001
13043,0.11827800360000001
274,0.10492084280000001
30001,0.0929324586
19300,0.161722207
25154,0.18158495460000001
1387,0.08856985080000002
6261,0.1218745228
22427,0.22334638040000002
1348,0.1269347396
23959,0.08674944400000001
24455,0.06416142520000001
6441,0.1459079946
13576,0.06777635859999999
21421,0.09521930340000001
18542,0.05542732300000001
2303,0.08331676140000001
4541,0.0730642202
22275,0.07842429680000002
14004,0.22470359520000002
2246,0.1205463158
23304,0.1681899626
28181,0.1091416476
28971,0.15943063759999998
10488,0.22679692040000002
23594,0.139342988
25132,0.060036587800000006
11381,0.08875406799999999
8885,0.1095301578
23577,0.09379856400000001
26207,0.1051712818
11901,0.23452469560000003
27544,0.1465919768
30808,0.0768528084
4629,0.09019508200000001
8110,0.06512571300000002
28621,0.22121046120000004
30647,0.0824196326
8427,0.0673109936
14577,0.13849359860000002
28792,0.2121411686
17562,0.20533745300000003
22218,0.23014461480000004
4942,0.17145179860000004
29970,0.08888549960000001
5829,0.11676271580000001
4243,0.1265432932
7600,0.08492779380000001
16780,0.0612588882
4979,0.1218346448
4473,0.2511809876
13871,0.07555638780000001
5314,0.148695122
20327,0.12505200440000003
29210,0.25370618860000005
10237,0.13299417160000002
26825,0.12356388260000001
32970,0.153656909
13250,0.3614213968
7381,0.11686409560000001
30473,0.22101896280000002
9636,0.1257063552
31683,0.132147342
19525,0.2399746446
31584,0.0806794504
18901,0.12564892160000002
340,0.0724466246
28881,0.23294539660000002
29003,0.07167207040000001
23445,0.22415665740000001
19486,0.15029382400000002
26531,0.318302973
15476,0.092722687
8078,0.10999715040000001
9731,0.084427952
5959,0.22752312880000003
10208,0.043665896600000004
11322,0.0837051308
1118,0.09294755500000002
15482,0.1299107388
14191,0.10455279280000002
31824,0.06170731360000001
9215,0.21889542160000003
17787,0.0877237908
18472,0.2777514894
1142,0.0497541086
26038,0.2246998118
31976,0.08077545940000001
17174,0.08855601860000001
819,0.21678221139999998
3189,0.06969424340000001
4734,0.15797207600000002
20936,0.17663025180000003
10966,0.154902383
21084,0.0793705826
3171,0.048698561
2483,0.16854083460000002
14282,0.0804165876
5863,0.2365423524
32830,0.2141420802
3333,0.078022541
16152,0.0860847704
9535,0.13017071680000003
20776,0.08195188600000002
33351,0.1530815816
19444,0.15989215400000004
15447,0.1770763446
17912,0.0686916442
11109,0.08958688100000001
21309,0.1306833964
29469,0.1439088454
3648,0.08470787760000001
11115,0.046298577800000004
14807,0.08463039759999999
18390,0.1521218736
27682,0.0861736584
25516,0.12643763800000002
27042,0.0895124544
9707,0.270901908
4098,0.0929771696
16288,0.08913281
29114,0.10796742660000001
920,0.0758027268
7015,0.11748193839999999
32618,0.09896837460000002
23029,0.1795000732
1273,0.24144435340000003
1154,0.1267136754
3382,0.0802786198
22533,0.09987105660000001
16613,0.09158414640000001
10591,0.317132721
11702,0.1692710312
25036,0.11152297360000002
25908,0.1010748058
9328,0.0726242252
18570,0.1000031846
16377,0.07798643620000001
1918,0.2409716154
5016,0.09724551640000001
6799,0.0648863578
27432,0.16743445760000003
5084,0.12664504880000002
28274,0.1162089716
32752,0.07952950260000001
3515,0.044878737200000005
23754,0.3493600754
1062,0.11301991980000001
25454,0.07199158979999999
9996,0.0820114326
6373,0.0816245634
31597,0.10212086700000002
27118,0.10522424940000001
17264,0.0807365848
13980,0.16605655060000002
10147,0.097389868
25488,0.0476444366
32686,0.2392032118
1493,0.1325638448
1843,0.07260689980000001
13780,0.11518921820000003
31797,0.2414168434
18719,0.25481552640000005
22422,0.09939267500000001
22859,0.0633865328
7547,0.11407477800000002
11759,0.14653698680000002
7582,0.088535784
267,0.08846351840000001
11913,0.0901048804
7978,0.257048384
27768,0.06423913740000001
27267,0.15602286740000001
11095,0.052528029000000004
8372,0.07618283980000001
5984,0.0793200078
30724,0.2345218
12535,0.06489241080000001
7622,0.052067254800000004
26753,0.1181528272
9790,0.14115353000000003
16515,0.22734441579999998
8569,0.27139533120000003
7400,0.10491625160000001
1245,0.040308377799999996
18336,0.05963725840000001
24528,0.140025984
1382,0.2120031746
24352,0.10726090159999999
32543,0.1228742966
17036,0.1540108848
18120,0.1824068388
22560,0.1802706242
704,0.0638178126
33324,0.2507052086
4329,0.18252809820000002
21971,0.110535378
8995,0.186891725
23607,0.142056466
32701,0.13069812520000001
6962,0.132479349
8127,0.064546458
22658,0.09286137020000002
18934,0.08952383460000002
29583,0.10623404620000002
4796,0.0739018822
6116,0.05271429800000001
24703,0.1423862672
23219,0.0908537978
22799,0.0739980172
33160,0.05564449980000001
18986,0.10726501520000001
21327,0.18142185620000004
13680,0.053365624800000004
21825,0.096521297
2721,0.1331783712
18425,0.13381601059999998
15408,0.09753477099999999
18326,0.3307677426
10658,0.2834818338
7070,0.047370015
20876,0.0960087238
21114,0.281428122
8472,0.0640103112
31563,0.08020020600000001
28846,0.0740116166
23053,0.14477156940000002
32028,0.19673097860000002
29784,0.13040779900000002
16997,0.0817117756
18355,0.2093096686
30847,0.11512426540000001
13841,0.2185405752
18197,0.09337486460000001
28060,0.11826770760000001
16197,0.2556887318
3471,0.053330335600000014
20009,0.1125061334
16602,0.08732420980000001
26534,0.12348802660000001
26089,0.1008836588
12502,0.1360866856
15073,0.20964242600000002
25259,0.1336235872
32479,0.14336046040000003
3963,0.1295312756
18314,0.0837690888
3736,0.1961816268
23637,0.1434160154
32876,0.0828571792
25338,0.0985116438
26816,0.26671200860000005
10071,0.0847946122
14710,0.1211139318
15111,0.1267430772
6487,0.256713205
839,0.1580436694
14595,0.2958360486
23338,0.27223326059999997
793,0.09654004859999998
7619,0.25574936260000003
5086,0.09273629940000001
26231,0.11567225980000001
15727,0.071227683
30631,0.1101733298
28466,0.085568708
14801,0.06579833560000001
10950,0.08992497760000001
22709,0.0975759018
22876,0.11427984360000001
2343,0.08294711060000001
24009,0.23730887620000002
33140,0.145253031
29717,0.07896705600000001
27130,0.11453489
23368,0.2534312564
12526,0.126809558
25760,0.2314995116
206,0.08343953620000001
6237,0.07994051960000001
29192,0.1707463308
8922,0.1407073218
19322,0.19034634680000004
23059,0.0913737108
10925,0.08580266660000001
7902,0.0905629194
23776,0.12640314960000001
8019,0.09663321520000001
24822,0.15321946279999998
21213,0.1316032878
6661,0.04645126120000001
20119,0.16493398420000002
4544,0.0371460824
19490,0.28102601140000005
14176,0.2564468352
18931,0.08504793120000001
22804,0.228567616
14116,0.08662454879999999
260,0.11211686640000001
14057,0.1100240858
15512,0.22827502320000004
25751,0.0866816732
10837,0.074675713
18591,0.0621253608
20682,0.17545753739999997
9041,0.299870263
21208,0.12029951380000001
19564,0.0751764358
9228,0.11193182500000001
20175,0.144076583
25702,0.10693506660000002
31835,0.43435591020000003
1546,0.09617775140000001
24412,0.16685323200000002
26171,0.0513047666
28167,0.058896142
5291,0.05366364700000001
3101,0.1231453324
19558,0.08104973080000001
23605,0.0851274452
13407,0.0494054146
6239,0.0919197326
5612,0.14520667499999998
4471,0.11380168539999999
27496,0.08348737219999999
