ID,Vehicles
20170701001,70.68839465844538
20170701011,61.62328982019767
20170701021,49.098358910966034
20170701031,41.742633123724985
20170701041,35.12830272261832
20170701051,33.42430506225678
20170701061,34.798384631304955
20170701071,36.76197653258636
20170701081,41.47927411453418
20170701091,47.36931077761834
20170701101,55.42966127320096
20170701111,57.93578573296004
20170701121,58.29095807286191
20170701131,54.951697647516916
20170701141,55.54078888287852
20170701151,55.522726792559844
20170701161,55.39653490984889
20170701171,55.547512981874036
20170701181,61.02457407669117
20170701191,66.0767092558971
20170701201,65.35627341594386
20170701211,64.16055313139621
20170701221,63.987571153013114
20170701231,62.05169687184157
20170702001,54.90022044744052
20170702011,46.441195342099896
20170702021,39.02488133657585
20170702031,35.652973232426724
20170702041,30.846324703820372
20170702051,29.88612771987296
20170702061,30.787633258102378
20170702071,32.9140613828954
20170702081,37.66244427667281
20170702091,45.21573807134134
20170702101,53.327183408187345
20170702111,55.970440441402985
20170702121,56.32269844823488
20170702131,54.30247478921229
20170702141,54.673792893599774
20170702151,54.52931198253807
20170702161,54.62137693722762
20170702171,55.441587980706316
20170702181,61.99075129894912
20170702191,67.09327788612005
20170702201,66.56121393500514
20170702211,65.46157936837926
20170702221,65.47381035759527
20170702231,64.28374114226115
20170703001,57.95928071257432
20170703011,48.81701019212662
20170703021,42.955650187428255
20170703031,39.08328140633749
20170703041,36.269311569910016
20170703051,36.034953082874885
20170703061,40.18825052894753
20170703071,47.184022329533455
20170703081,53.3833360799926
20170703091,65.7238998662435
20170703101,88.89609406595122
20170703111,108.45784597036932
20170703121,109.54441188087758
20170703131,101.42322424118223
20170703141,107.57810500005579
20170703151,106.90113216186792
20170703161,104.74329505305519
20170703171,105.04919345370935
20170703181,110.87363785524721
20170703191,114.56105870193842
20170703201,111.97582026201758
20170703211,101.98680619934565
20170703221,95.06863378628759
20170703231,92.96783230531227
20170704001,83.46351065971137
20170704011,72.00560409953395
20170704021,60.55135696125501
20170704031,51.14488603821973
20170704041,43.152517816652775
20170704051,41.57638796700207
20170704061,45.56896941536544
20170704071,52.92790223929922
20170704081,59.3407587096488
20170704091,70.30222458439974
20170704101,93.87091496444052
20170704111,111.80957395573135
20170704121,113.10581001068992
20170704131,105.55119459780029
20170704141,112.1805300985269
20170704151,111.53786724357431
20170704161,109.8041886664798
20170704171,110.46093303663216
20170704181,115.79766210414944
20170704191,117.64559639568485
20170704201,114.58329497943643
20170704211,104.42816577899653
20170704221,97.19604080823328
20170704231,94.36072990676121
20170705001,83.52634065515069
20170705011,72.049526420243
20170705021,60.59580598115876
20170705031,51.189335058123476
20170705041,43.19795519600793
20170705051,41.62097930730178
20170705061,45.609527732055
20170705071,52.69676648853422
20170705081,59.018898081827885
20170705091,69.8826555848661
20170705101,93.3226318473907
20170705111,110.40738757494644
20170705121,111.53306452744324
20170705131,103.3284193075656
20170705141,109.6014797747542
20170705151,108.90625665370935
20170705161,106.81834434807031
20170705171,107.01832849548343
20170705181,111.37601179839669
20170705191,113.29084929411468
20170705201,111.12939089071924
20170705211,101.39086757494013
20170705221,95.01700735567837
20170705231,92.62681565886395
20170706001,83.60122703930705
20170706011,71.86568098537188
20170706021,60.45357544011572
20170706031,51.07490999143031
20170706041,43.41480996380827
20170706051,41.94658277445846
20170706061,45.928404686981715
20170706071,53.07847930333844
20170706081,59.51306983090892
20170706091,71.32201562190463
20170706101,95.01002113875677
20170706111,112.98089844684885
20170706121,113.98031311559969
20170706131,105.21633571986077
20170706141,111.86139121612855
20170706151,111.17635349719208
20170706161,108.77398169002691
20170706171,108.96067771473585
20170706181,113.13663699800831
20170706191,115.07937689038336
20170706201,113.04404113133933
20170706211,102.666809376012
20170706221,96.2827103479722
20170706231,94.17776172276369
20170707001,82.09837927963483
20170707011,70.70030200148366
20170707021,59.51072204652078
20170707031,50.099385011937535
20170707041,42.425824688727566
20170707051,40.78440605733484
20170707061,44.15456252924643
20170707071,51.39760467553661
20170707081,57.7747009822355
20170707091,68.04479829894842
20170707101,87.99972013811512
20170707111,97.9184830378395
20170707121,99.19271300123005
20170707131,91.6830060124315
20170707141,96.50825029544477
20170707151,96.32887208687201
20170707161,93.41593757509465
20170707171,93.51557471358197
20170707181,96.90744850857745
20170707191,98.37733702084157
20170707201,96.77462315430981
20170707211,87.5365487584396
20170707221,83.56762345020063
20170707231,80.96747774056907
20170708001,70.19957208702971
20170708011,60.96170940768709
20170708021,48.47234751935279
20170708031,41.09449370478757
20170708041,34.446219342541426
20170708051,32.718214432756284
20170708061,34.084404997425295
20170708071,36.16797550842549
20170708081,40.93547554361087
20170708091,46.63706972678074
20170708101,54.74174463432742
20170708111,57.913935073466654
20170708121,58.39749055972429
20170708131,54.89823511168288
20170708141,55.39069826585211
20170708151,55.332055836486184
20170708161,55.125309789878216
20170708171,55.311029711952656
20170708181,60.83455710513573
20170708191,65.64397289147587
20170708201,65.02554352602506
20170708211,63.3358412062514
20170708221,63.16189267546718
20170708231,61.67869680943403
20170709001,54.533591586475204
20170709011,46.12846140146107
20170709021,38.730138418552094
20170709031,35.35162543682337
20170709041,30.50778473532094
20170709051,29.46590356970342
20170709061,30.36532848640507
20170709071,32.48066957304275
20170709081,37.25055509874771
20170709091,44.495525516407355
20170709101,52.577131659493475
20170709111,55.70412705431461
20170709121,57.02971899363187
20170709131,55.273796840634105
20170709141,55.66686400881175
20170709151,55.620834419139385
20170709161,55.693522682895576
20170709171,56.151944536998606
20170709181,63.73016372336018
20170709191,69.98450452251117
20170709201,69.32208318703387
20170709211,67.98854264366534
20170709221,68.01346582284158
20170709231,66.53021723114026
20170710001,57.45137096209197
20170710011,48.83201920784043
20170710021,43.10803699323488
20170710031,39.26055981605824
20170710041,36.50474750789081
20170710051,36.29314816423315
20170710061,40.48831745772064
20170710071,47.65881017806667
20170710081,54.00031379852528
20170710091,67.35976884769723
20170710101,90.85356160147705
20170710111,111.50962686851628
20170710121,112.62956757184719
20170710131,104.60136920189372
20170710141,110.80672611851809
20170710151,110.14877044239523
20170710161,108.02095340547396
20170710171,108.3375245841601
20170710181,114.5489622255041
20170710191,118.1928377097227
20170710201,115.214578906434
20170710211,104.85439601356305
20170710221,97.8340812278727
20170710231,95.6126124386663
20170711001,84.07143644835013
20170711011,72.58030936378002
20170711021,61.08860895538373
20170711031,51.68346202883457
20170711041,43.689674361673774
20170711051,42.11121552486186
20170711061,46.111219988545805
20170711071,53.46229040064697
20170711081,59.948516697506754
20170711091,72.1235798299254
20170711101,95.89605016837828
20170711111,114.00678992692148
20170711121,115.18930343143343
20170711131,107.70809550505228
20170711141,114.2637659164988
20170711151,113.56969056709124
20170711161,111.68323281712915
20170711171,112.391917095026
20170711181,118.4082906368427
20170711191,120.47632901672634
20170711201,117.35970859708435
20170711211,106.88416929516032
20170711221,99.55083125400206
20170711231,96.65537674036852
20170712001,84.29810992966641
20170712011,72.76051337391998
20170712021,61.273313620985135
20170712031,51.86917168511106
20170712041,43.87550608672085
20170712051,42.301306376232006
20170712061,46.26489653317458
20170712071,53.35167389052465
20170712081,59.72105989184328
20170712091,71.49633858019683
20170712101,94.91655223589504
20170712111,112.065581517199
20170712121,113.1784317723212
20170712131,104.99344558976965
20170712141,111.2378363510778
20170712151,110.487220731809
20170712161,108.2129614205145
20170712171,108.43572120610823
20170712181,113.11511387384424
20170712191,115.24059449858095
20170712201,113.12224105543257
20170712211,103.2225127402268
20170712221,96.81968821991691
20170712231,94.36085944724418
20170713001,83.62142291814237
20170713011,71.83416773410066
20170713021,60.390130944194404
20170713031,51.01228582006414
20170713041,43.3461119688944
20170713051,41.88066095776189
20170713061,45.824578265062286
20170713071,52.928616668847475
20170713081,59.30563703270982
20170713091,71.12365520200025
20170713101,94.71151356580481
20170713111,112.66267284679108
20170713121,113.63591926213364
20170713131,104.92586610257284
20170713141,111.54915861756531
20170713151,110.80336834706483
20170713161,108.092927694634
20170713171,108.28375345789928
20170713181,112.78922730285367
20170713191,114.74268681541504
20170713201,112.67985612106457
20170713211,102.27751591323671
20170713221,95.89406202454205
20170713231,93.8846768302873
20170714001,81.9890683710853
20170714011,70.52853308495526
20170714021,59.31265814122109
20170714031,49.90821846053921
20170714041,42.220089480941674
20170714051,40.5795916748104
20170714061,43.917672840218046
20170714071,51.147386542891375
20170714081,57.55360935627961
20170714091,67.87827926610386
20170714101,87.78151138666819
20170714111,97.71058641258827
20170714121,98.95416359965073
20170714131,91.49745554145471
20170714141,96.28678109552523
20170714151,96.0727452667482
20170714161,93.04977665983637
20170714171,93.14769008212015
20170714181,96.31700628218391
20170714191,97.80563219859064
20170714201,96.27009846553749
20170714211,86.99907545173004
20170714221,83.00628973103328
20170714231,80.47553604736916
20170715001,69.65765914636003
20170715011,60.37907060458116
20170715021,47.898974224842256
20170715031,40.528017764178415
20170715041,33.86574948168111
20170715051,32.136696832111696
20170715061,33.48791974231252
20170715071,35.550891069679885
20170715081,40.306475111683866
20170715091,45.90039272102824
20170715101,53.93586540645421
20170715111,57.09158944678834
20170715121,57.565761014389665
20170715131,53.81377095180378
20170715141,54.28536334544367
20170715151,54.24409633410482
20170715161,54.02673108945496
20170715171,54.1832265195373
20170715181,59.41265149795227
20170715191,64.87460646013724
20170715201,64.40478859980935
20170715211,62.66811238653398
20170715221,62.458898863239156
20170715231,60.80551222746843
20170716001,54.071964632378645
20170716011,45.58967233285586
20170716021,38.19608170229737
20170716031,34.814151885162566
20170716041,29.966156915668183
20170716051,28.925708699587226
20170716061,29.828104749857946
20170716071,31.921354170336922
20170716081,36.68181209162479
20170716091,43.831634345483586
20170716101,51.86775363572272
20170716111,54.967874971362896
20170716121,55.46125631063733
20170716131,53.384483396042526
20170716141,53.728200408668606
20170716151,53.72784125592813
20170716161,53.79970952684522
20170716171,54.211786251627814
20170716181,60.1395291780167
20170716191,65.85338191665552
20170716201,65.32205211589888
20170716211,64.10965704877313
20170716221,64.10728447761811
20170716231,62.65365349889957
20170717001,56.99652315330465
20170717011,48.426834483919784
20170717021,42.723843446034
20170717031,38.87089533097594
20170717041,36.272615422496
20170717051,36.099837848842384
20170717061,40.242580079774044
20170717071,47.28842672670126
20170717081,53.57527098726141
20170717091,66.89779624783665
20170717101,90.31600222848348
20170717111,110.71523540477507
20170717121,111.99786266302769
20170717131,103.72334304104194
20170717141,109.89158681878432
20170717151,109.23712492008407
20170717161,107.14393957086331
20170717171,107.50496669320007
20170717181,113.3314522605255
20170717191,116.87656946862872
20170717201,114.13532939394052
20170717211,103.79688738709852
20170717221,96.81229491397923
20170717231,94.74249367939224
20170718001,83.72512450578624
20170718011,72.16414754395726
20170718021,60.67325258425931
20170718031,51.25779146840265
20170718041,43.260490913611335
20170718051,41.72592147794165
20170718061,45.723032935703934
20170718071,52.97349250795922
20170718081,59.42919365881682
20170718091,71.57483077428941
20170718101,95.20002725642568
20170718111,113.13493127024954
20170718121,114.45360150154103
20170718131,106.64632967394164
20170718141,113.21722336105124
20170718151,112.5360977840778
20170718161,110.44166459400115
20170718171,111.07904815143642
20170718181,115.97546396492537
20170718191,118.19750062408505
20170718201,115.40725423560785
20170718211,105.18383041596935
20170718221,97.99827207961724
20170718231,95.40057982609329
20170719001,83.91730519084103
20170719011,72.23867468016984
20170719021,60.75228037593328
20170719031,51.322735062436024
20170719041,43.32516365703725
20170719051,41.79485334769066
20170719061,45.79034585358848
20170719071,52.903739162683756
20170719081,59.277956135001446
20170719091,71.04502294300718
20170719101,94.63708882774272
20170719111,111.7923656958825
20170719121,113.00835564134623
20170719131,104.72450220271277
20170719141,111.21778312276984
20170719151,110.45536617139939
20170719161,108.18079780796923
20170719171,108.47224956451036
20170719181,112.7256574978293
20170719191,115.00251896629575
20170719201,113.0081486197004
20170719211,103.48044356382992
20170719221,97.15116355881376
20170719231,94.68285052690273
20170720001,83.54767415223438
20170720011,71.5680702031273
20170720021,60.095986302021636
20170720031,50.71333756633907
20170720041,43.04787181662713
20170720051,41.619736085825245
20170720061,45.596087933672045
20170720071,52.74619100019311
20170720081,59.13046503958971
20170720091,70.94399041635144
20170720101,94.58394838630815
20170720111,112.49095433281003
20170720121,113.58838113840406
20170720131,104.92056468473068
20170720141,111.8246852797201
20170720151,111.06376349121092
20170720161,108.15438337488405
20170720171,108.31715461122087
20170720181,112.22896786120285
20170720191,114.27647461383371
20170720201,112.42475967959349
20170720211,102.06062239455886
20170720221,95.73594242182655
20170720231,93.66373497279587
20170721001,81.83833931435271
20170721011,70.37529798940326
20170721021,59.152607424765186
20170721031,49.73495811602357
20170721041,42.06286761417126
20170721051,40.47256225826567
20170721061,43.81874360220671
20170721071,51.10167719505354
20170721081,57.514372506488115
20170721091,67.84389028599365
20170721101,87.8023903209362
20170721111,97.725896111985
20170721121,99.08854420859392
20170721131,91.5228183529852
20170721141,96.58266820505231
20170721151,96.30132545720429
20170721161,93.04989018964045
20170721171,93.18780271609384
20170721181,96.27459883023764
20170721191,97.91096253907801
20170721201,96.45500547910922
20170721211,87.0827500742424
20170721221,83.13809187598591
20170721231,80.52241598226695
20170722001,69.84447231193704
20170722011,60.56663715625227
20170722021,48.09186210128789
20170722031,40.73394438284159
20170722041,34.08643245624195
20170722051,32.399855198629304
20170722061,33.75606447652679
20170722071,35.911798884773376
20170722081,40.68129051848226
20170722091,46.5340162880936
20170722101,54.97714459559443
20170722111,58.22302315445538
20170722121,58.82174136436762
20170722131,54.942340153416616
20170722141,55.451531583507254
20170722151,55.34015503689054
20170722161,55.021992446006315
20170722171,55.35822399232306
20170722181,60.58514256813314
20170722191,65.27378235801797
20170722201,64.87639637362165
20170722211,63.020112531504395
20170722221,62.884190152309294
20170722231,61.09241424458761
20170723001,54.686359442381395
20170723011,45.81805886517707
20170723021,38.39567120894843
20170723031,35.037465312721594
20170723041,30.18273686148612
20170723051,29.12180218345942
20170723061,30.02288959532235
20170723071,32.244497210746715
20170723081,37.01712662290983
20170723091,44.37855933574471
20170723101,52.51900929555235
20170723111,55.65156145238053
20170723121,56.11142328528225
20170723131,54.12467409793271
20170723141,54.59171737163384
20170723151,54.49293556338671
20170723161,54.4919265100632
20170723171,54.99152147294885
20170723181,60.85729138601064
20170723191,66.04182705884685
20170723201,65.6112329591605
20170723211,64.41481907744283
20170723221,64.41661330272528
20170723231,62.90965077521613
20170724001,57.46735689705115
20170724011,48.69462903848326
20170724021,43.03296693839239
20170724031,39.17386332184979
20170724041,36.47984626805594
20170724051,36.29371716705477
20170724061,40.55214240592493
20170724071,47.77906539796636
20170724081,54.068084406650144
20170724091,67.04484453941839
20170724101,90.6021183519991
20170724111,110.84271153357729
20170724121,111.924700067507
20170724131,103.84927600760875
20170724141,110.09191725927326
20170724151,109.40041385746386
20170724161,107.39730721347208
20170724171,107.82636694219828
20170724181,113.4143589859182
20170724191,117.23152745533085
20170724201,114.57180009291729
20170724211,104.26168335773464
20170724221,97.27429012207399
20170724231,94.9581984047316
20170725001,84.39824892986027
20170725011,72.70122155524375
20170725021,61.221757490946786
20170725031,51.789812679842576
20170725041,43.772544090512596
20170725051,42.22918268744241
20170725061,46.27433134569884
20170725071,53.65730971669511
20170725081,60.12946969373267
20170725091,71.93477740682238
20170725101,95.44685120435587
20170725111,113.3557297104934
20170725121,114.62814163652384
20170725131,106.97831997816613
20170725141,113.199753609246
20170725151,112.56255170482822
20170725161,110.67336080030859
20170725171,111.23881426763757
20170725181,116.2404208391597
20170725191,118.73565000765369
20170725201,116.14590760001987
20170725211,105.76103545770788
20170725221,98.58011230881719
20170725231,95.88523009826193
20170726001,84.33832870208951
20170726011,72.69039616275049
20170726021,61.227193617672796
20170726031,51.792333862600614
20170726041,43.777384217568866
20170726051,42.24148255146533
20170726061,46.220841172004825
20170726071,53.286888976451856
20170726081,59.558136976702535
20170726091,71.33262619122706
20170726101,94.73559363272751
20170726111,112.03975178449016
20170726121,113.10542189214665
20170726131,104.89532243998902
20170726141,110.8768415664414
20170726151,110.1939190672739
20170726161,108.1449543690987
20170726171,108.4198640705187
20170726181,112.71022769391793
20170726191,115.19728074073765
20170726201,113.20848029793459
20170726211,103.12548097444059
20170726221,96.75976010940256
20170726231,94.46687018071714
20170727001,83.94097358638116
20170727011,72.05823830699745
20170727021,60.63421895474943
20170727031,51.25318770579569
20170727041,43.56270102554711
20170727051,42.137091963055404
20170727061,46.10614592097724
20170727071,53.45979711817944
20170727081,59.97161782971086
20170727091,71.83806177792489
20170727101,95.4503841349876
20170727111,113.61366758802812
20170727121,114.91142530028681
20170727131,105.9543596801728
20170727141,112.35315513511841
20170727151,111.67203777397717
20170727161,109.00479584490508
20170727171,109.22193430285792
20170727181,113.19202420658287
20170727191,115.31705639227621
20170727201,113.46295186047723
20170727211,103.02448799837241
20170727221,96.5878404959726
20170727231,94.32995532357671
20170728001,82.14544862114944
20170728011,70.62558174427781
20170728021,59.45754327048736
20170728031,50.08143305892458
20170728041,42.38788268267497
20170728051,40.783879074447604
20170728061,44.12115856427216
20170728071,51.442820768853274
20170728081,58.05966952040986
20170728091,68.90642208899024
20170728101,88.8873831005457
20170728111,98.58715721102249
20170728121,99.87587749005573
